HAB_ID,PACKET_NO,MISSION_TIME,TIMESTAMP,TEMPERATURE,PRESSURE,HUMIDITY,ALTITUDE,UV_INDEX,ACCEL_X,ACCEL_Y,ACCEL_Z,GYRO_X,GYRO_Y,GYRO_Z,MAGNETIC_FIELD,LATITUDE,LONGITUDE,BATTERY_PERCENT,CAMERA_STATUS,STATUS_FLAG,RSSI,DSB_TEMP,AHT_TEMP,GPS_FIX,GPS_TIME,GPS_DATE
HAB-MUM-01,56,16:16:22,2026-06-06T16:16:22.574340,-9.3,77.4,51.2,17156.6,3.87,-78.0,-76.0,987.0,0.0,0.0,0.0,0.0,19.093157,72.894857,100.0,ON,OK,0,-8.4,-9.2,1,161622,060626
HAB-MUM-01,57,16:06:30,2026-06-06T16:06:30.142067,-8.4,83.93,69.2,16734.4,1.72,89.0,-80.0,982.0,0.0,0.0,0.0,0.0,19.092734,72.894434,100.0,ON,OK,0,-7.6,-8.2,1,160630,060626
HAB-MUM-01,57,16:13:22,2026-06-06T16:13:22.246122,-9.5,75.61,60.6,17276.8,1.36,-9.0,-20.0,998.0,0.0,0.0,0.0,0.0,19.093277,72.894977,100.0,ON,OK,0,-10.4,-9.7,1,161322,060626
HAB-MUM-01,57,16:16:23,2026-06-06T16:16:23.584031,-9.7,74.26,58.2,17369.3,3.74,49.0,62.0,985.0,0.0,0.0,0.0,0.0,19.093369,72.895069,100.0,ON,OK,0,-10.5,-9.3,1,161623,060626
HAB-MUM-01,58,16:06:31,2026-06-06T16:06:31.151486,-9.1,78.31,52.1,17095.5,3.24,9.0,-53.0,1007.0,0.0,0.0,0.0,0.0,19.093096,72.894796,100.0,ON,OK,0,-8.6,-9.4,1,160631,060626
HAB-MUM-01,58,16:13:23,2026-06-06T16:13:23.258066,-10.0,72.21,68.3,17512.6,2.7,-20.0,72.0,952.0,0.0,0.0,0.0,0.0,19.093513,72.895213,100.0,ON,OK,0,-10.9,-9.5,1,161323,060626
HAB-MUM-01,58,16:16:24,2026-06-06T16:16:24.593769,-10.3,69.72,56.1,17691.1,2.64,-61.0,38.0,986.0,0.0,0.0,0.0,0.0,19.093691,72.895391,100.0,ON,OK,0,-9.5,-9.9,1,161624,060626
HAB-MUM-01,59,16:06:32,2026-06-06T16:06:32.158362,-9.6,75.13,46.8,17309.5,1.75,-45.0,-57.0,1008.0,0.0,0.0,0.0,0.0,19.09331,72.89501,100.0,ON,OK,0,-9.4,-9.8,1,160632,060626
HAB-MUM-01,59,16:13:24,2026-06-06T16:13:24.265052,-10.7,66.95,58.7,17896.0,0.87,66.0,-96.0,1042.0,0.0,0.0,0.0,0.0,19.093896,72.895596,100.0,ON,OK,0,-9.7,-10.6,1,161324,060626
HAB-MUM-01,59,16:16:25,2026-06-06T16:16:25.603693,-11.1,64.47,55.7,18085.3,3.06,41.0,-28.0,1022.0,0.0,0.0,0.0,0.0,19.094085,72.895785,100.0,ON,OK,0,-10.9,-11.1,1,161625,060626
HAB-MUM-01,60,16:06:33,2026-06-06T16:06:33.170320,-10.2,70.67,67.3,17622.3,3.77,55.0,38.0,1013.0,0.0,0.0,0.0,0.0,19.093622,72.895322,100.0,ON,OK,0,-9.4,-10.2,1,160633,060626
HAB-MUM-01,60,16:13:25,2026-06-06T16:13:25.271455,-11.3,63.43,53.4,18166.3,3.26,69.0,43.0,1046.0,0.0,0.0,0.0,0.0,19.094166,72.895866,100.0,ON,OK,0,-10.8,-10.9,1,161325,060626
HAB-MUM-01,60,16:16:26,2026-06-06T16:16:26.610984,-11.9,59.65,59.2,18470.0,0.66,-69.0,10.0,1035.0,0.0,0.0,0.0,0.0,19.09447,72.89617,100.0,ON,OK,0,-11.5,-12.2,1,161626,060626
HAB-MUM-01,61,16:06:34,2026-06-06T16:06:34.179168,-10.8,66.73,56.0,17912.2,3.85,41.0,68.0,1007.0,0.0,0.0,0.0,0.0,19.093912,72.895612,100.0,ON,OK,0,-11.1,-10.4,1,160634,060626
HAB-MUM-01,61,16:13:26,2026-06-06T16:13:26.282505,-11.9,59.8,66.6,18458.2,2.59,22.0,27.0,998.0,0.0,0.0,0.0,0.0,19.094458,72.896158,100.0,ON,OK,0,-11.3,-11.8,1,161326,060626
HAB-MUM-01,61,16:16:27,2026-06-06T16:16:27.614855,-12.3,57.16,67.7,18679.0,1.64,-87.0,68.0,1007.0,0.0,0.0,0.0,0.0,19.094679,72.896379,100.0,ON,OK,0,-11.8,-12.5,1,161627,060626
HAB-MUM-01,62,16:06:35,2026-06-06T16:06:35.192195,-11.3,63.36,54.2,18171.9,3.95,22.0,-74.0,1049.0,0.0,0.0,0.0,0.0,19.094172,72.895872,100.0,ON,OK,0,-10.9,-11.1,1,160635,060626
HAB-MUM-01,62,16:13:27,2026-06-06T16:13:27.288751,-12.5,55.79,48.3,18797.8,0.63,-96.0,99.0,1021.0,0.0,0.0,0.0,0.0,19.094798,72.896498,100.0,ON,OK,0,-11.7,-12.3,1,161327,060626
HAB-MUM-01,62,16:16:28,2026-06-06T16:16:28.620332,-12.9,53.96,49.9,18959.0,0.63,24.0,10.0,970.0,0.0,0.0,0.0,0.0,19.094959,72.896659,100.0,ON,OK,0,-12.4,-13.1,1,161628,060626
HAB-MUM-01,63,16:06:36,2026-06-06T16:06:36.204599,-11.9,59.85,49.8,18454.3,0.7,-62.0,-35.0,968.0,0.0,0.0,0.0,0.0,19.094454,72.896154,100.0,ON,OK,0,-12.4,-11.6,1,160636,060626
HAB-MUM-01,63,16:13:28,2026-06-06T16:13:28.295767,-13.3,51.81,61.9,19154.9,2.46,-52.0,-95.0,961.0,0.0,0.0,0.0,0.0,19.095155,72.896855,100.0,ON,OK,0,-13.4,-12.8,1,161328,060626
HAB-MUM-01,63,16:16:29,2026-06-06T16:16:29.627272,-13.5,50.75,51.8,19253.6,2.85,-66.0,47.0,977.0,0.0,0.0,0.0,0.0,19.095254,72.896954,100.0,ON,OK,0,-12.7,-13.7,1,161629,060626
HAB-MUM-01,64,16:06:37,2026-06-06T16:06:37.215827,-12.5,56.13,51.2,18768.0,1.47,-67.0,90.0,1050.0,0.0,0.0,0.0,0.0,19.094768,72.896468,100.0,ON,OK,0,-12.3,-12.7,1,160637,060626
HAB-MUM-01,64,16:13:29,2026-06-06T16:13:29.306230,-13.7,49.36,67.7,19385.6,3.53,30.0,-94.0,968.0,0.0,0.0,0.0,0.0,19.095386,72.897086,100.0,ON,OK,0,-13.1,-13.2,1,161329,060626
HAB-MUM-01,64,16:16:30,2026-06-06T16:16:30.631430,-14.2,46.69,68.3,19647.9,3.62,36.0,-15.0,981.0,0.0,0.0,0.0,0.0,19.095648,72.897348,100.0,ON,OK,0,-15.0,-13.7,1,161630,060626
HAB-MUM-01,65,16:06:38,2026-06-06T16:06:38.222729,-12.9,53.7,61.5,18982.5,1.26,84.0,-4.0,1015.0,0.0,0.0,0.0,0.0,19.094983,72.896683,100.0,ON,OK,0,-12.8,-13.0,1,160638,060626
HAB-MUM-01,65,16:13:30,2026-06-06T16:13:30.312943,-14.4,45.91,61.2,19727.4,1.49,-17.0,-20.0,977.0,0.0,0.0,0.0,0.0,19.095727,72.897427,100.0,ON,OK,0,-13.9,-14.0,1,161330,060626
HAB-MUM-01,65,16:16:31,2026-06-06T16:16:31.642404,-15.0,43.29,63.1,20000.7,2.68,88.0,57.0,1034.0,0.0,0.0,0.0,0.0,19.096001,72.897701,100.0,ON,OK,0,-14.6,-15.2,1,161631,060626
HAB-MUM-01,66,16:06:39,2026-06-06T16:06:39.229418,-13.4,50.79,51.7,19249.5,3.32,-93.0,73.0,1031.0,0.0,0.0,0.0,0.0,19.09525,72.89695,100.0,ON,OK,0,-13.8,-12.9,1,160639,060626
HAB-MUM-01,66,16:13:31,2026-06-06T16:13:31.320102,-15.0,42.83,45.3,20049.9,1.02,-37.0,-12.0,1031.0,0.0,0.0,0.0,0.0,19.09605,72.89775,100.0,ON,OK,0,-15.7,-15.0,1,161331,060626
HAB-MUM-01,66,16:16:32,2026-06-06T16:16:32.648507,-15.4,41.27,57.8,20220.3,2.38,-42.0,-87.0,1050.0,0.0,0.0,0.0,0.0,19.09622,72.89792,100.0,ON,OK,0,-15.5,-14.9,1,161632,060626
HAB-MUM-01,67,16:06:40,2026-06-06T16:06:40.237621,-14.0,47.76,62.7,19541.8,2.83,29.0,-47.0,993.0,0.0,0.0,0.0,0.0,19.095542,72.897242,100.0,ON,OK,0,-14.7,-13.9,1,160640,060626
HAB-MUM-01,67,16:13:32,2026-06-06T16:13:32.328829,-15.6,40.53,60.2,20303.7,3.35,32.0,83.0,991.0,0.0,0.0,0.0,0.0,19.096304,72.898004,100.0,ON,OK,0,-15.1,-15.8,1,161332,060626
HAB-MUM-01,67,16:16:33,2026-06-06T16:16:33.658435,-15.9,38.85,66.1,20496.2,0.79,-96.0,80.0,974.0,0.0,0.0,0.0,0.0,19.096496,72.898196,100.0,ON,OK,0,-16.3,-15.4,1,161633,060626
HAB-MUM-01,68,16:06:41,2026-06-06T16:06:41.245403,-14.5,45.23,56.0,19797.2,2.53,9.0,100.0,963.0,0.0,0.0,0.0,0.0,19.095797,72.897497,100.0,ON,OK,0,-14.4,-14.3,1,160641,060626
HAB-MUM-01,68,16:13:33,2026-06-06T16:13:33.335789,-16.3,37.18,65.2,20694.3,2.63,98.0,-29.0,955.0,0.0,0.0,0.0,0.0,19.096694,72.898394,100.0,ON,OK,0,-17.0,-16.0,1,161333,060626
HAB-MUM-01,68,16:16:34,2026-06-06T16:16:34.665678,-16.7,35.71,57.4,20875.2,0.95,-62.0,49.0,1044.0,0.0,0.0,0.0,0.0,19.096875,72.898575,100.0,ON,OK,0,-17.2,-17.1,1,161634,060626
HAB-MUM-01,69,16:06:42,2026-06-06T16:06:42.251702,-15.2,41.95,49.3,20145.3,2.92,-26.0,56.0,1050.0,0.0,0.0,0.0,0.0,19.096145,72.897845,100.0,ON,OK,0,-14.4,-15.6,1,160642,060626
HAB-MUM-01,69,16:13:34,2026-06-06T16:13:34.345664,-16.8,35.26,49.3,20932.0,0.92,26.0,-25.0,957.0,0.0,0.0,0.0,0.0,19.096932,72.898632,100.0,ON,OK,0,-15.9,-16.3,1,161334,060626
HAB-MUM-01,69,16:16:35,2026-06-06T16:16:35.674779,-17.1,33.97,48.0,21097.4,1.88,70.0,-30.0,995.0,0.0,0.0,0.0,0.0,19.097097,72.898797,100.0,ON,OK,0,-17.4,-17.2,1,161635,060626
HAB-MUM-01,70,16:06:43,2026-06-06T16:06:43.263389,-15.9,38.91,67.8,20489.3,1.8,-12.0,-18.0,993.0,0.0,0.0,0.0,0.0,19.096489,72.898189,100.0,ON,OK,0,-15.3,-15.9,1,160643,060626
HAB-MUM-01,70,16:13:35,2026-06-06T16:13:35.355575,-17.6,32.37,59.1,21309.6,3.76,-9.0,-58.0,1007.0,0.0,0.0,0.0,0.0,19.09731,72.89901,100.0,ON,OK,0,-18.0,-17.9,1,161335,060626
HAB-MUM-01,70,16:16:36,2026-06-06T16:16:36.683458,-17.9,31.15,57.9,21477.9,3.63,-57.0,-6.0,1032.0,0.0,0.0,0.0,0.0,19.097478,72.899178,100.0,ON,OK,0,-17.9,-17.8,1,161636,060626
HAB-MUM-01,71,16:06:44,2026-06-06T16:06:44.273529,-16.5,36.64,49.1,20760.2,3.29,-15.0,54.0,1021.0,0.0,0.0,0.0,0.0,19.09676,72.89846,100.0,ON,OK,0,-15.6,-16.8,1,160644,060626
HAB-MUM-01,71,16:13:36,2026-06-06T16:13:36.366450,-18.3,29.67,64.9,21687.9,2.98,-87.0,-71.0,958.0,0.0,0.0,0.0,0.0,19.097688,72.899388,100.0,ON,OK,0,-17.9,-18.7,1,161336,060626
HAB-MUM-01,71,16:16:37,2026-06-06T16:16:37.688616,-18.3,29.74,47.2,21678.1,0.76,37.0,14.0,1029.0,0.0,0.0,0.0,0.0,19.097678,72.899378,100.0,ON,OK,0,-17.4,-18.7,1,161637,060626
HAB-MUM-01,72,16:06:45,2026-06-06T16:06:45.282147,-16.9,34.93,58.0,20973.4,3.52,-71.0,81.0,1041.0,0.0,0.0,0.0,0.0,19.096973,72.898673,100.0,ON,OK,0,-17.2,-17.2,1,160645,060626
HAB-MUM-01,72,16:13:37,2026-06-06T16:13:37.375130,-18.8,28.2,46.8,21905.3,1.73,-27.0,26.0,995.0,0.0,0.0,0.0,0.0,19.097905,72.899605,100.0,ON,OK,0,-19.0,-19.2,1,161337,060626
HAB-MUM-01,72,16:16:38,2026-06-06T16:16:38.697359,-19.0,27.34,52.1,22037.6,2.26,-12.0,20.0,1003.0,0.0,0.0,0.0,0.0,19.098038,72.899738,100.0,ON,OK,0,-19.3,-19.1,1,161638,060626
HAB-MUM-01,73,16:06:46,2026-06-06T16:06:46.300771,-17.4,32.82,47.0,21249.4,2.9,-11.0,80.0,1038.0,0.0,0.0,0.0,0.0,19.097249,72.898949,100.0,ON,OK,0,-17.7,-17.6,1,160646,060626
HAB-MUM-01,73,16:13:38,2026-06-06T16:13:38.385974,-19.5,25.86,68.8,22272.7,0.63,83.0,-25.0,1008.0,0.0,0.0,0.0,0.0,19.098273,72.899973,100.0,ON,OK,0,-19.4,-19.1,1,161338,060626
HAB-MUM-01,73,16:16:39,2026-06-06T16:16:39.700298,-19.7,25.09,50.1,22399.1,2.47,-88.0,59.0,1015.0,0.0,0.0,0.0,0.0,19.098399,72.900099,100.0,ON,OK,0,-20.3,-19.6,1,161639,060626
HAB-MUM-01,74,16:06:47,2026-06-06T16:06:47.311430,-17.9,31.07,67.2,21488.9,3.19,96.0,94.0,1024.0,0.0,0.0,0.0,0.0,19.097489,72.899189,100.0,ON,OK,0,-18.6,-17.4,1,160647,060626
HAB-MUM-01,74,16:13:39,2026-06-06T16:13:39.393393,-20.1,23.92,57.9,22597.8,1.82,52.0,-45.0,1026.0,0.0,0.0,0.0,0.0,19.098598,72.900298,100.0,ON,OK,0,-19.5,-20.1,1,161339,060626
HAB-MUM-01,74,16:16:40,2026-06-06T16:16:40.712164,-20.5,22.95,54.4,22767.5,2.56,80.0,-19.0,975.0,0.0,0.0,0.0,0.0,19.098768,72.900468,100.0,ON,OK,0,-21.3,-20.0,1,161640,060626
HAB-MUM-01,75,16:06:48,2026-06-06T16:06:48.322267,-18.5,29.23,65.6,21752.0,2.46,21.0,68.0,1042.0,0.0,0.0,0.0,0.0,19.097752,72.899452,100.0,ON,OK,0,-18.3,-18.9,1,160648,060626
HAB-MUM-01,75,16:13:40,2026-06-06T16:13:40.407109,-20.8,21.98,47.8,22944.3,3.63,54.0,-76.0,996.0,0.0,0.0,0.0,0.0,19.098944,72.900644,100.0,ON,OK,0,-20.3,-20.5,1,161340,060626
HAB-MUM-01,75,16:16:41,2026-06-06T16:16:41.717856,-21.1,21.15,48.7,23099.6,1.44,-84.0,-85.0,1048.0,0.0,0.0,0.0,0.0,19.0991,72.9008,100.0,ON,OK,0,-20.9,-21.1,1,161641,060626
HAB-MUM-01,76,16:06:49,2026-06-06T16:06:49.332066,-19.1,27.0,56.2,22090.9,2.67,2.0,-69.0,1046.0,0.0,0.0,0.0,0.0,19.098091,72.899791,100.0,ON,OK,0,-20.0,-19.2,1,160649,060626
HAB-MUM-01,76,16:13:41,2026-06-06T16:13:41.415883,-21.5,20.35,68.8,23254.8,2.79,-2.0,-97.0,1047.0,0.0,0.0,0.0,0.0,19.099255,72.900955,100.0,ON,OK,0,-21.0,-21.9,1,161341,060626
HAB-MUM-01,76,16:16:42,2026-06-06T16:16:42.727920,-21.9,19.17,62.9,23494.2,1.76,-3.0,45.0,972.0,0.0,0.0,0.0,0.0,19.099494,72.901194,100.0,ON,OK,0,-21.3,-21.5,1,161642,060626
HAB-MUM-01,77,16:06:50,2026-06-06T16:06:50.342469,-19.9,24.62,61.2,22477.1,0.59,16.0,80.0,1038.0,0.0,0.0,0.0,0.0,19.098477,72.900177,100.0,ON,OK,0,-19.9,-19.6,1,160650,060626
HAB-MUM-01,77,16:13:42,2026-06-06T16:13:42.425587,-22.1,18.82,65.8,23567.2,3.37,82.0,-40.0,998.0,0.0,0.0,0.0,0.0,19.099567,72.901267,100.0,ON,OK,0,-21.9,-21.7,1,161342,060626
HAB-MUM-01,77,16:16:43,2026-06-06T16:16:43.731108,-22.7,17.38,69.4,23878.2,1.05,-92.0,-98.0,1033.0,0.0,0.0,0.0,0.0,19.099878,72.901578,100.0,ON,OK,0,-23.0,-23.2,1,161643,060626
HAB-MUM-01,78,16:06:51,2026-06-06T16:06:51.350199,-20.6,22.52,45.7,22844.5,1.43,-93.0,87.0,1039.0,0.0,0.0,0.0,0.0,19.098845,72.900545,100.0,ON,OK,0,-19.7,-20.9,1,160651,060626
HAB-MUM-01,78,16:13:43,2026-06-06T16:13:43.432459,-22.9,17.02,49.2,23959.3,2.92,31.0,65.0,1008.0,0.0,0.0,0.0,0.0,19.099959,72.901659,100.0,ON,OK,0,-21.9,-22.4,1,161343,060626
HAB-MUM-01,78,16:16:44,2026-06-06T16:16:44.736393,-23.3,16.0,50.4,24198.4,2.92,-69.0,-56.0,959.0,0.0,0.0,0.0,0.0,19.100198,72.901898,100.0,ON,OK,0,-24.1,-23.6,1,161644,060626
HAB-MUM-01,79,16:06:52,2026-06-06T16:06:52.355850,-21.0,21.43,63.8,23047.2,1.13,-90.0,42.0,969.0,0.0,0.0,0.0,0.0,19.099047,72.900747,100.0,ON,OK,0,-21.1,-20.8,1,160652,060626
HAB-MUM-01,79,16:13:44,2026-06-06T16:13:44.442322,-23.5,15.6,66.8,24294.9,3.24,96.0,-8.0,1002.0,0.0,0.0,0.0,0.0,19.100295,72.901995,100.0,ON,OK,0,-22.6,-23.2,1,161344,060626
HAB-MUM-01,79,16:16:45,2026-06-06T16:16:45.742780,-24.1,14.48,54.0,24577.3,1.72,-92.0,-26.0,1044.0,0.0,0.0,0.0,0.0,19.100577,72.902277,100.0,ON,OK,0,-23.9,-24.0,1,161645,060626
HAB-MUM-01,80,16:06:53,2026-06-06T16:06:53.364962,-21.8,19.61,64.3,23402.9,1.48,89.0,-25.0,981.0,0.0,0.0,0.0,0.0,19.099403,72.901103,100.0,ON,OK,0,-22.4,-21.4,1,160653,060626
HAB-MUM-01,80,16:13:45,2026-06-06T16:13:45.450218,-24.2,14.32,45.7,24618.1,2.14,98.0,24.0,979.0,0.0,0.0,0.0,0.0,19.100618,72.902318,100.0,ON,OK,0,-23.3,-23.9,1,161345,060626
HAB-MUM-01,80,16:16:46,2026-06-06T16:16:46.751447,-24.7,13.45,62.2,24852.5,1.59,17.0,-57.0,1032.0,0.0,0.0,0.0,0.0,19.100853,72.902553,100.0,ON,OK,0,-24.7,-25.0,1,161646,060626
HAB-MUM-01,81,16:06:54,2026-06-06T16:06:54.372941,-22.4,18.01,52.6,23738.9,2.67,87.0,-80.0,1049.0,0.0,0.0,0.0,0.0,19.099739,72.901439,100.0,ON,OK,0,-21.9,-22.8,1,160654,060626
HAB-MUM-01,81,16:13:46,2026-06-06T16:13:46.460191,-25.0,12.88,46.9,25013.0,2.3,-99.0,-24.0,1042.0,0.0,0.0,0.0,0.0,19.101013,72.902713,100.0,ON,OK,0,-25.3,-24.6,1,161346,060626
HAB-MUM-01,81,16:16:47,2026-06-06T16:16:47.758322,-25.3,12.38,52.2,25157.5,1.67,-19.0,-76.0,1038.0,0.0,0.0,0.0,0.0,19.101158,72.902858,100.0,ON,OK,0,-25.9,-24.8,1,161647,060626
HAB-MUM-01,82,16:06:55,2026-06-06T16:06:55.378825,-23.1,16.53,62.6,24073.4,0.83,78.0,49.0,960.0,0.0,0.0,0.0,0.0,19.100073,72.901773,100.0,ON,OK,0,-22.4,-23.6,1,160655,060626
HAB-MUM-01,82,16:13:47,2026-06-06T16:13:47.469333,-25.7,11.64,65.9,25380.3,2.2,95.0,-28.0,1010.0,0.0,0.0,0.0,0.0,19.10138,72.90308,100.0,ON,OK,0,-26.3,-25.2,1,161347,060626
HAB-MUM-01,82,16:16:48,2026-06-06T16:16:48.763434,-25.7,11.66,56.4,25373.1,3.49,-79.0,44.0,1037.0,0.0,0.0,0.0,0.0,19.101373,72.903073,100.0,ON,OK,0,-25.7,-25.7,1,161648,060626
HAB-MUM-01,83,16:06:56,2026-06-06T16:06:56.390920,-23.6,15.57,59.4,24302.4,3.53,55.0,76.0,967.0,0.0,0.0,0.0,0.0,19.100302,72.902002,100.0,ON,OK,0,-23.6,-24.0,1,160656,060626
HAB-MUM-01,83,16:13:48,2026-06-06T16:13:48.475661,-26.2,10.86,58.0,25629.5,0.89,-93.0,-71.0,963.0,0.0,0.0,0.0,0.0,19.10163,72.90333,100.0,ON,OK,0,-27.2,-26.6,1,161348,060626
HAB-MUM-01,83,16:16:49,2026-06-06T16:16:49.771513,-26.1,11.0,64.4,25584.4,2.99,51.0,53.0,950.0,0.0,0.0,0.0,0.0,19.101584,72.903284,100.0,ON,OK,0,-25.6,-26.4,1,161649,060626
HAB-MUM-01,84,16:06:57,2026-06-06T16:06:57.399446,-24.2,14.34,50.2,24612.3,2.82,-51.0,-83.0,1001.0,0.0,0.0,0.0,0.0,19.100612,72.902312,100.0,ON,OK,0,-24.2,-24.1,1,160657,060626
HAB-MUM-01,84,16:13:49,2026-06-06T16:13:49.487340,-26.9,10.0,67.3,25961.2,3.05,76.0,100.0,1045.0,0.0,0.0,0.0,0.0,19.101961,72.903661,100.0,ON,OK,0,-27.0,-27.0,1,161349,060626
HAB-MUM-01,84,16:16:50,2026-06-06T16:16:50.777956,-26.6,10.2,51.6,25849.5,2.69,27.0,0.0,956.0,0.0,0.0,0.0,0.0,19.10185,72.90355,100.0,ON,OK,0,-26.8,-26.5,1,161650,060626
HAB-MUM-01,85,16:06:58,2026-06-06T16:06:58.406867,-24.7,13.42,45.6,24860.9,2.46,-7.0,24.0,981.0,0.0,0.0,0.0,0.0,19.100861,72.902561,100.0,ON,OK,0,-23.8,-25.1,1,160658,060626
HAB-MUM-01,85,16:13:50,2026-06-06T16:13:50.493279,-27.5,10.0,48.4,26264.2,2.7,-79.0,-76.0,981.0,0.0,0.0,0.0,0.0,19.102264,72.903964,100.0,ON,OK,0,-26.7,-27.4,1,161350,060626
HAB-MUM-01,85,16:16:51,2026-06-06T16:16:51.782918,-27.3,10.0,67.0,26163.2,1.12,10.0,21.0,1004.0,0.0,0.0,0.0,0.0,19.102163,72.903863,100.0,ON,OK,0,-28.0,-27.8,1,161651,060626
HAB-MUM-01,86,16:06:59,2026-06-06T16:06:59.415752,-25.3,12.24,58.0,25197.4,1.23,50.0,-22.0,1003.0,0.0,0.0,0.0,0.0,19.101197,72.902897,100.0,ON,OK,0,-25.8,-25.8,1,160659,060626
HAB-MUM-01,86,16:13:51,2026-06-06T16:13:51.501549,-28.2,10.0,52.8,26628.4,1.25,69.0,-55.0,1042.0,0.0,0.0,0.0,0.0,19.102628,72.904328,100.0,ON,OK,0,-29.0,-27.7,1,161351,060626
HAB-MUM-01,86,16:16:52,2026-06-06T16:16:52.791624,-27.7,10.0,68.6,26388.0,3.32,-54.0,-81.0,1016.0,0.0,0.0,0.0,0.0,19.102388,72.904088,100.0,ON,OK,0,-28.3,-27.2,1,161652,060626
HAB-MUM-01,87,16:07:00,2026-06-06T16:07:00.424485,-26.1,11.09,53.3,25553.6,3.06,-81.0,56.0,1008.0,0.0,0.0,0.0,0.0,19.101554,72.903254,100.0,ON,OK,0,-25.8,-25.8,1,160700,060626
HAB-MUM-01,87,16:13:52,2026-06-06T16:13:52.510161,-29.0,10.0,67.6,27014.8,1.95,95.0,70.0,972.0,0.0,0.0,0.0,0.0,19.103015,72.904715,100.0,ON,OK,0,-28.2,-28.5,1,161352,060626
HAB-MUM-01,87,16:16:53,2026-06-06T16:16:53.800128,-28.5,10.0,45.0,26776.4,3.74,-56.0,38.0,1004.0,0.0,0.0,0.0,0.0,19.102776,72.904476,100.0,ON,OK,0,-27.9,-28.6,1,161653,060626
HAB-MUM-01,88,16:07:01,2026-06-06T16:07:01.430271,-26.7,10.14,50.5,25872.4,1.58,-28.0,-7.0,1031.0,0.0,0.0,0.0,0.0,19.101872,72.903572,100.0,ON,OK,0,-27.0,-27.1,1,160701,060626
HAB-MUM-01,88,16:13:53,2026-06-06T16:13:53.543061,-29.8,10.0,62.8,27403.4,1.31,93.0,-54.0,1038.0,0.0,0.0,0.0,0.0,19.103403,72.905103,100.0,ON,OK,0,-29.6,-30.2,1,161353,060626
HAB-MUM-01,88,16:16:54,2026-06-06T16:16:54.809216,-28.9,10.0,60.7,26994.3,3.04,59.0,-63.0,990.0,0.0,0.0,0.0,0.0,19.102994,72.904694,100.0,ON,OK,0,-28.3,-28.8,1,161654,060626
HAB-MUM-01,89,16:07:02,2026-06-06T16:07:02.436038,-27.2,10.0,65.2,26109.5,2.75,-72.0,-71.0,955.0,0.0,0.0,0.0,0.0,19.10211,72.90381,100.0,ON,OK,0,-28.1,-26.9,1,160702,060626
HAB-MUM-01,89,16:13:54,2026-06-06T16:13:54.550051,-30.2,10.0,45.7,27620.3,2.84,-50.0,-17.0,986.0,0.0,0.0,0.0,0.0,19.10362,72.90532,100.0,ON,OK,0,-29.8,-30.7,1,161354,060626
HAB-MUM-01,89,16:16:55,2026-06-06T16:16:55.818429,-29.6,10.0,64.4,27341.4,3.5,44.0,5.0,951.0,0.0,0.0,0.0,0.0,19.103341,72.905041,100.0,ON,OK,0,-29.7,-30.0,1,161655,060626
HAB-MUM-01,90,16:07:03,2026-06-06T16:07:03.443058,-27.8,10.0,55.9,26417.5,2.24,64.0,-59.0,1044.0,0.0,0.0,0.0,0.0,19.102418,72.904118,100.0,ON,OK,0,-26.9,-27.3,1,160703,060626
HAB-MUM-01,90,16:13:55,2026-06-06T16:13:55.565753,-30.7,10.0,68.4,27877.9,1.25,-23.0,-18.0,1042.0,0.0,0.0,0.0,0.0,19.103878,72.905578,100.0,ON,OK,0,-29.8,-30.2,1,161355,060626
HAB-MUM-01,90,16:16:56,2026-06-06T16:16:56.824522,-30.2,10.0,52.9,27610.2,1.19,-83.0,-39.0,986.0,0.0,0.0,0.0,0.0,19.10361,72.90531,100.0,ON,OK,0,-30.9,-30.2,1,161656,060626
HAB-MUM-01,91,16:07:04,2026-06-06T16:07:04.451234,-28.5,10.0,62.8,26795.5,3.12,51.0,68.0,978.0,0.0,0.0,0.0,0.0,19.102796,72.904496,100.0,ON,OK,0,-28.5,-28.9,1,160704,060626
HAB-MUM-01,91,16:13:56,2026-06-06T16:13:56.572713,-31.2,10.0,49.5,28146.9,2.7,26.0,40.0,1026.0,0.0,0.0,0.0,0.0,19.104147,72.905847,100.0,ON,OK,0,-30.4,-31.2,1,161356,060626
HAB-MUM-01,91,16:16:57,2026-06-06T16:16:57.830508,-30.6,10.0,56.0,27816.2,3.86,6.0,-26.0,992.0,0.0,0.0,0.0,0.0,19.103816,72.905516,100.0,ON,OK,0,-29.7,-31.1,1,161657,060626
HAB-MUM-01,92,16:07:05,2026-06-06T16:07:05.457552,-29.1,10.0,46.9,27080.3,0.62,-64.0,-58.0,1023.0,0.0,0.0,0.0,0.0,19.10308,72.90478,100.0,ON,OK,0,-29.8,-28.7,1,160705,060626
HAB-MUM-01,92,16:13:57,2026-06-06T16:13:57.582501,-32.0,10.0,57.5,28539.9,2.9,-60.0,34.0,1043.0,0.0,0.0,0.0,0.0,19.10454,72.90624,100.0,ON,OK,0,-31.8,-31.9,1,161357,060626
HAB-MUM-01,92,16:16:58,2026-06-06T16:16:58.837410,-31.2,10.0,49.1,28123.5,2.97,60.0,-69.0,1022.0,0.0,0.0,0.0,0.0,19.104124,72.905824,100.0,ON,OK,0,-30.5,-30.9,1,161658,060626
